item,itemLabel,image
http://www.wikidata.org/entity/Q98762009,Asus ZenFone 7,http://commons.wikimedia.org/wiki/Special:FilePath/ASUS%20Zenfone-7.jpg
http://www.wikidata.org/entity/Q99179540,Samsung Galaxy A01,http://commons.wikimedia.org/wiki/Special:FilePath/Galaxy%20A01.png
http://www.wikidata.org/entity/Q99440161,LG Wing,http://commons.wikimedia.org/wiki/Special:FilePath/LG%20%EC%9C%99%28LG%20Wing%29%2C%20%EC%9D%B8%EA%B8%B0%20%EC%95%84%EC%9D%B4%EB%8F%8C%20%EC%8A%88%ED%8D%BC%EC%97%A0%28SuperM%29%20%EB%AE%A4%EC%A7%81%EB%B9%84%EB%94%94%EC%98%A4%20%E2%80%98%EC%94%AC%EC%8A%A4%ED%8B%B8%EB%9F%AC%E2%80%99%EB%A1%9C%20%EB%93%B1%EC%9E%A5%20%2850464041023%29.jpg
http://www.wikidata.org/entity/Q99701353,Oppo F11 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/Oppo%20F11%20Pro%20%281%29.jpg
http://www.wikidata.org/entity/Q99950036,Samsung Galaxy S20 FE,http://commons.wikimedia.org/wiki/Special:FilePath/GalaxyS20FE.png
http://www.wikidata.org/entity/Q100286751,Sony Xperia 5 II,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Xperia%205%20II.png
http://www.wikidata.org/entity/Q100348826,OnePlus 8T,http://commons.wikimedia.org/wiki/Special:FilePath/OnePlus%208T.jpg
http://www.wikidata.org/entity/Q101244860,Q101244860,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20Mate%20Xs.jpg
http://www.wikidata.org/entity/Q102046793,Samsung Galaxy A42 5G,http://commons.wikimedia.org/wiki/Special:FilePath/20210830%20%EC%82%BC%EC%84%B1%20%EA%B0%A4%EB%9F%AD%EC%8B%9C%20A42.jpg
http://www.wikidata.org/entity/Q102279550,Realme 7,http://commons.wikimedia.org/wiki/Special:FilePath/Realme7mistwhite.jpg
http://www.wikidata.org/entity/Q104531763,Xiaomi Mi 11,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Mi%2011%20front.jpg
http://www.wikidata.org/entity/Q104791838,Moto E7,http://commons.wikimedia.org/wiki/Special:FilePath/Moto%20e7%20wiki.jpg
http://www.wikidata.org/entity/Q104856680,Moto E,http://commons.wikimedia.org/wiki/Special:FilePath/Motorola%20moto%20e%20%282020%29%20Front.jpg
http://www.wikidata.org/entity/Q104859286,Redmi K40 series,http://commons.wikimedia.org/wiki/Special:FilePath/The%20back%20of%20Redmi%20K40.jpg
http://www.wikidata.org/entity/Q104868457,Redmi 8A,http://commons.wikimedia.org/wiki/Special:FilePath/Fastboot.jpg
http://www.wikidata.org/entity/Q105763874,Redmi Note 10,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20WTS%20%E9%BB%83%E5%A4%A7%E4%BB%99%20Wong%20Tai%20Sin%20%E9%BE%8D%E7%BF%94%E9%81%93%20Lung%20Cheung%20Road%20%E9%BE%8D%E7%BF%94%E4%B8%AD%E5%BF%83%E5%95%86%E5%A0%B4%20Temple%20Mall%20North%20September%202021%20SS2%2021.jpg
http://www.wikidata.org/entity/Q106044016,Samsung Galaxy A52,http://commons.wikimedia.org/wiki/Special:FilePath/Samsung-Galaxy-A52-Awesome-White.jpg
http://www.wikidata.org/entity/Q106341773,Nokia 5.4,http://commons.wikimedia.org/wiki/Special:FilePath/Nokia%205.4.jpg
http://www.wikidata.org/entity/Q106348638,Oppo Find X3,http://commons.wikimedia.org/wiki/Special:FilePath/OPPO%20find%20x3%20front.jpg
http://www.wikidata.org/entity/Q106504943,Sony Xperia 1 III,http://commons.wikimedia.org/wiki/Special:FilePath/Sony%20Xperia%201%20III.png
http://www.wikidata.org/entity/Q106629718,Samsung Galaxy A52 5G,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20%E9%A6%99%E6%B8%AF%E4%BB%94%20Aberdeen%20%E6%9D%B1%E5%8B%9D%E9%81%93%20Tung%20Sing%20Road%20shop%20Sun%20Mobile%20Telecom%20Digital%20Store%20March%202022%20SS2%2002.jpg
http://www.wikidata.org/entity/Q106661429,Xiaomi Mi 11 Ultra,http://commons.wikimedia.org/wiki/Special:FilePath/Mi%2011%20Ultra%20front.jpg
http://www.wikidata.org/entity/Q106917040,Honor Play,http://commons.wikimedia.org/wiki/Special:FilePath/Honor%20play.png
http://www.wikidata.org/entity/Q106936054,Huawei GR3,http://commons.wikimedia.org/wiki/Special:FilePath/Huawei%20GR3%20TAG-L03.jpg
http://www.wikidata.org/entity/Q107135797,Xiaomi Mi 11 Lite,http://commons.wikimedia.org/wiki/Special:FilePath/Mi%2011%20Lite%20camera%20lens%20group.jpg
http://www.wikidata.org/entity/Q108044294,Samsung Galaxy A22 5G,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20%E6%A8%82%E5%AF%8C%20Lok%20Fu%20Place%20Plaza%20%E6%A9%AB%E9%A0%AD%E7%A3%A1%20Wang%20Tau%20Hom%20mall%20shop%20Telecom%20Digital%20smartphones%20display%20December%202021%20SS2%2004.jpg
http://www.wikidata.org/entity/Q108118280,iPhone 13,http://commons.wikimedia.org/wiki/Special:FilePath/IPhone%2013%20vector.svg
http://www.wikidata.org/entity/Q108541719,iPhone 13 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/IPhone%2013%20Pro%20vector.svg
http://www.wikidata.org/entity/Q108713548,Xiaomi Civi,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%20Civi%20Screen.jpg
http://www.wikidata.org/entity/Q109264718,Redmi 10,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20MK%20%E6%97%BA%E8%A7%92%20Mongkok%20%E5%BD%8C%E6%95%A6%E9%81%93%20601%20Nathan%20Road%20%E5%89%B5%E8%88%88%E5%BB%A3%E5%A0%B4%20Chong%20Hing%20Square%20shop%20%E5%B0%8F%E7%B1%B3%E4%B9%8B%E5%AE%B6%20%E6%97%97%E8%89%A6%E5%BA%97%20XiaoMi%20Store%20December%202021%20SS2%2008.jpg
http://www.wikidata.org/entity/Q109264762,Xiaomi 11T,http://commons.wikimedia.org/wiki/Special:FilePath/HK%20MK%20%E6%97%BA%E8%A7%92%20Mongkok%20%E5%BD%8C%E6%95%A6%E9%81%93%20601%20Nathan%20Road%20%E5%89%B5%E8%88%88%E5%BB%A3%E5%A0%B4%20Chong%20Hing%20Square%20shop%20%E5%B0%8F%E7%B1%B3%E4%B9%8B%E5%AE%B6%20%E6%97%97%E8%89%A6%E5%BA%97%20XiaoMi%20Store%20December%202021%20SS2%2018.jpg
http://www.wikidata.org/entity/Q109264770,Meizu 18,http://commons.wikimedia.org/wiki/Special:FilePath/Meizu%2018%20Front.jpg
http://www.wikidata.org/entity/Q109851604,Fairphone 4,http://commons.wikimedia.org/wiki/Special:FilePath/Fairphone%204.jpg
http://www.wikidata.org/entity/Q110528997,OnePlus 9 Pro,http://commons.wikimedia.org/wiki/Special:FilePath/OnePlus%209%20Pro%20back.jpg
http://www.wikidata.org/entity/Q110969178,Xiaomi 12,http://commons.wikimedia.org/wiki/Special:FilePath/Xiaomi%2012.jpg
http://www.wikidata.org/entity/Q111280037,Samsung Galaxy A53 5G,http://commons.wikimedia.org/wiki/Special:FilePath/SamsungGalaxyA535G.png
http://www.wikidata.org/entity/Q111521463,Redmi K50,http://commons.wikimedia.org/wiki/Special:FilePath/Redmi%20K50.jpg
